response_id,survey_id,respondent_name,respondent_email,started_at,completed_at,status,rating,duration_seconds,channel,free_text
27188,5,Nisha Reddy,nisha.reddy32@example.com,16/07/2026 11:28:55,16/07/2026 11:35:37,partial,2,402,sms,
4006,1,Aditya Kulkarni,aditya.kulkarni256@example.com,07/04/2026 17:30:04,07/04/2026 17:48:57,COMPLETED,N/A,1133,sms,
11452,3,Priya Menon,priya.menon661@example.com,31/03/2026 18:10:10,,started,5,46,,
14775,4,Rohit Bose,rohit.bose794@example.com,25/01/2026 19:54:39,25/01/2026 20:22:59,Partial,1,1700,whatsapp,
26300,5,Kavya Bose,kavya.bose919@example.com,19/04/2026 21:01:25,19/04/2026 21:03:56,completed,5,151,whatsapp,
4056,1,Kavya Gupta,kavya.gupta265@example.com,15/01/2026 06:54:22,15/01/2026 07:22:37,COMPLETED,4,1695,sms,
21965,5,Amit Chatterjee,amit.chatterjee160@example.com,20/01/2026 03:35:16,20/01/2026 03:48:32,partial,1,796,sms,
7087,3,Meera Chatterjee,meera.chatterjee906@example.com,27/02/2026 22:12:02,27/02/2026 22:30:01,Partial,1,1079,sms,
900019,12,   ,not-an-email,05/06/2026 08:00:00,05/06/2026 08:22:00,completed,4,1320,email,
23766,5,Priya Fernandes,priya.fernandes824@example.com,28/02/2026 00:13:59,28/02/2026 00:22:44,completed,4,525,sms,
13201,4,Karan Bose,karan.bose535@example.com,18/04/2026 18:40:21,18/04/2026 18:52:56,partial,5,755,sms,
11961,4,Pooja Nair,pooja.nair501@example.com,19/04/2026 04:36:31,19/04/2026 04:54:56,partial,4,1105,kiosk,
22551,5,Pooja Bose,pooja.bose236@example.com,11/04/2026 21:22:30,11/04/2026 21:45:07,partial,N/A,1357,email,
36688,12,Rahul Fernandes,rahul.fernandes349@example.com,18/02/2026 14:01:04,18/02/2026 14:07:12,Partial,4,368,kiosk,
10966,3,Karan Menon,karan.menon686@example.com,05/03/2026 11:47:48,05/03/2026 11:59:35,Partial,5,707,,
23295,5,Amit Khan,amit.khan114@example.com,23/03/2026 02:16:10,23/03/2026 02:36:16,completed,1,1206,,
26312,5,Aditya Nair,aditya.nair453@example.com,20/05/2026 00:43:47,,started,2,1713,email,
6092,3,Amit Nair,amit.nair696@example.com,02/05/2026 03:52:53,02/05/2026 04:03:39,completed,1,646,,
37183,12,Rohit Joshi,rohit.joshi684@example.com,07/06/2026 00:58:54,,abandoned,5,1362,,
24977,5,Pooja Menon,pooja.menon197@example.com,25/02/2026 18:54:17,,abandoned,,953,kiosk,
7551,3,Arjun Menon,arjun.menon5@example.com,25/04/2026 01:00:18,25/04/2026 01:02:37,Completed,4,139,sms,
25413,5,Karan Chatterjee,karan.chatterjee815@example.com,18/07/2026 21:27:38,18/07/2026 21:54:37,Partial,,1619,email,
36054,12,Rohit Desai,rohit.desai241@example.com,11/02/2026 19:21:19,11/02/2026 19:25:05,Partial,,226,sms,
5579,3,Divya Fernandes,divya.fernandes275@example.com,02/02/2026 14:57:53,02/02/2026 15:07:32,completed,,579,email,
27887,5,Pooja Iyer,pooja.iyer584@example.com,11/05/2026 17:55:19,11/05/2026 18:19:31,completed,4,1452,sms,
32364,10,Sanjay Bose,sanjay.bose967@example.com,24/03/2026 01:39:41,,started,4,1390,kiosk,
13898,4,Kavya Rao,kavya.rao88@example.com,28/05/2026 14:04:23,28/05/2026 14:29:22,Completed,N/A,1499,,
38709,12,Meera Desai,meera.desai258@example.com,06/08/2026 17:00:08,,abandoned,2,675,,
28049,5,Aditya Joshi,aditya.joshi727@example.com,17/02/2026 22:43:17,17/02/2026 22:45:41,Partial,1,144,,
9128,3,Aditya Desai,aditya.desai124@example.com,30/05/2026 12:12:54,30/05/2026 12:18:33,partial,5,339,sms,
27790,5,Rahul Patel,rahul.patel75@example.com,01/03/2026 21:12:47,01/03/2026 21:34:16,Completed,5,1289,sms,
27057,5,Pooja Bose,pooja.bose317@example.com,31/05/2026 23:17:37,31/05/2026 23:18:58,COMPLETED,2,81,kiosk,
9838,3,Divya Kulkarni,divya.kulkarni999@example.com,18/02/2026 07:52:38,18/02/2026 08:19:22,Completed,1,1604,sms,
30113,7,Sneha Desai,sneha.desai224@example.com,11/05/2026 14:01:13,11/05/2026 14:03:38,COMPLETED,,145,sms,
4716,3,Sanjay Desai,sanjay.desai555@example.com,04/04/2026 04:49:43,04/04/2026 05:00:22,Completed,5,639,email,
15843,4,Aditya Gupta,aditya.gupta25@example.com,14/06/2026 17:30:53,,started,1,1566,sms,
37929,12,Sanjay Patel,sanjay.patel139@example.com,05/04/2026 11:47:08,05/04/2026 11:51:25,completed,2,257,sms,
35695,11,Pooja Sharma,pooja.sharma281@example.com,13/03/2026 17:10:09,13/03/2026 17:37:41,partial,2,1652,sms,
15237,4,Amit Khan,amit.khan780@example.com,05/07/2026 07:21:01,05/07/2026 07:26:48,COMPLETED,1,347,whatsapp,
23333,5,Sneha Patel,sneha.patel310@example.com,06/02/2026 20:43:22,06/02/2026 20:54:40,Partial,5,678,,
11739,4,Karan Iyer,karan.iyer12@example.com,19/05/2026 22:50:34,19/05/2026 22:54:28,Completed,N/A,234,whatsapp,
17112,5,Meera Menon,meera.menon698@example.com,07/01/2026 20:02:07,,started,3,750,sms,
17848,5,Sneha Nair,sneha.nair672@example.com,11/07/2026 05:51:59,11/07/2026 06:19:09,Completed,,1630,whatsapp,
16114,4,Amit Fernandes,amit.fernandes63@example.com,15/01/2026 04:06:36,15/01/2026 04:33:25,COMPLETED,4,1609,whatsapp,
26540,5,Ananya Sharma,ananya.sharma990@example.com,31/05/2026 08:17:37,31/05/2026 08:28:36,completed,,659,,
5116,3,Rahul Rao,rahul.rao655@example.com,18/05/2026 18:38:16,18/05/2026 18:39:29,Partial,3,73,whatsapp,
24335,5,Nisha Menon,nisha.menon432@example.com,11/04/2026 09:32:55,11/04/2026 09:41:49,COMPLETED,5,534,whatsapp,
8536,3,Rahul Nair,rahul.nair31@example.com,03/03/2026 18:50:41,,abandoned,2,1731,,
30368,7,Meera Nair,meera.nair19@example.com,11/05/2026 05:58:08,11/05/2026 06:10:19,partial,N/A,731,sms,
22911,5,Vikram Kulkarni,vikram.kulkarni808@example.com,03/03/2026 05:42:25,03/03/2026 05:58:49,Partial,4,984,email,
33563,10,Aditya Rao,aditya.rao37@example.com,05/02/2026 17:55:40,,started,2,1254,whatsapp,
17506,5,Arjun Khan,arjun.khan494@example.com,23/04/2026 03:03:56,,started,,185,sms,
24351,5,Aditya Joshi,aditya.joshi916@example.com,31/07/2026 22:49:40,31/07/2026 23:11:15,Completed,3,1295,email,
38969,12,Priya Reddy,priya.reddy415@example.com,28/07/2026 01:10:35,28/07/2026 01:16:07,COMPLETED,N/A,332,whatsapp,
15113,4,Vikram Chatterjee,vikram.chatterjee589@example.com,26/03/2026 22:25:15,26/03/2026 22:30:03,COMPLETED,3,288,,
1391,1,Sneha Khan,sneha.khan587@example.com,13/05/2026 02:51:32,13/05/2026 02:57:27,completed,4,355,email,
13555,4,Aditya Gupta,aditya.gupta113@example.com,11/01/2026 16:40:15,11/01/2026 17:07:53,COMPLETED,2,1658,,
35961,12,Aditya Reddy,aditya.reddy871@example.com,09/04/2026 10:03:54,09/04/2026 10:12:05,Completed,5,491,whatsapp,
23989,5,Vikram Kulkarni,vikram.kulkarni570@example.com,09/06/2026 21:21:36,,started,4,977,sms,
11539,4,Priya Joshi,priya.joshi868@example.com,21/05/2026 13:45:46,21/05/2026 13:46:13,Partial,2,27,kiosk,
35047,10,Karan Patel,karan.patel701@example.com,15/05/2026 06:55:55,15/05/2026 07:14:16,partial,,1101,kiosk,
13218,4,Rohit Fernandes,rohit.fernandes30@example.com,04/07/2026 22:38:19,04/07/2026 22:49:12,partial,4,653,email,
35028,10,Divya Khan,divya.khan14@example.com,26/06/2026 05:20:47,26/06/2026 05:41:40,COMPLETED,5,1253,kiosk,
28620,6,Pooja Sharma,pooja.sharma153@example.com,05/03/2026 23:16:50,05/03/2026 23:26:49,Completed,4,599,whatsapp,
13181,4,Vikram Gupta,vikram.gupta580@example.com,16/06/2026 01:51:57,16/06/2026 02:09:32,Partial,3,1055,,
27902,5,Aditya Chatterjee,aditya.chatterjee872@example.com,06/07/2026 20:02:20,06/07/2026 20:16:38,completed,3,858,whatsapp,
7993,3,Divya Desai,divya.desai345@example.com,18/05/2026 22:01:47,18/05/2026 22:11:31,Partial,1,584,whatsapp,
32653,10,Vikram Menon,vikram.menon90@example.com,29/07/2026 23:15:28,29/07/2026 23:26:11,completed,4,643,,
14573,4,Kavya Fernandes,kavya.fernandes789@example.com,22/03/2026 03:45:23,22/03/2026 03:50:26,completed,3,303,sms,
3520,1,Amit Sharma,amit.sharma577@example.com,08/07/2026 16:32:40,08/07/2026 16:35:25,partial,1,165,kiosk,
15500,4,Sanjay Khan,sanjay.khan523@example.com,14/02/2026 02:43:37,,started,1,377,whatsapp,
37148,12,Rohit Rao,rohit.rao903@example.com,07/07/2026 23:48:42,08/07/2026 00:04:12,completed,1,930,kiosk,
18901,5,Aditya Kulkarni,aditya.kulkarni575@example.com,15/06/2026 23:50:29,16/06/2026 00:13:04,completed,,1355,,
26994,5,Priya Patel,priya.patel551@example.com,02/02/2026 02:55:32,02/02/2026 03:16:39,Completed,N/A,1267,sms,
32731,10,Sanjay Kulkarni,sanjay.kulkarni632@example.com,24/04/2026 20:55:58,24/04/2026 21:02:36,Completed,4,398,kiosk,
10352,3,Karan Gupta,karan.gupta807@example.com,10/06/2026 17:17:10,10/06/2026 17:47:06,completed,,1796,whatsapp,
31048,7,Amit Chatterjee,amit.chatterjee633@example.com,31/03/2026 21:20:23,31/03/2026 21:35:31,Partial,3,908,email,
5947,3,Aditya Bose,aditya.bose337@example.com,26/06/2026 12:09:47,26/06/2026 12:14:09,completed,,262,whatsapp,
32046,10,Arjun Patel,arjun.patel152@example.com,30/05/2026 15:30:08,30/05/2026 15:44:07,COMPLETED,N/A,839,kiosk,
38384,12,Sanjay Patel,sanjay.patel294@example.com,13/02/2026 20:32:02,,started,5,1507,kiosk,
6297,3,Rohit Gupta,rohit.gupta184@example.com,18/05/2026 04:11:47,,abandoned,N/A,1020,whatsapp,
23659,5,Arjun Kulkarni,arjun.kulkarni441@example.com,24/03/2026 23:24:25,24/03/2026 23:31:47,partial,,442,,
14485,4,Nisha Menon,nisha.menon598@example.com,01/03/2026 06:41:22,01/03/2026 06:53:53,completed,3,751,email,
7698,3,Aditya Joshi,aditya.joshi612@example.com,06/03/2026 19:09:16,06/03/2026 19:24:21,completed,3,905,,
19603,5,Ananya Iyer,ananya.iyer596@example.com,20/04/2026 18:08:08,,started,5,1309,sms,
2405,1,Vikram Desai,vikram.desai788@example.com,22/06/2026 13:17:33,22/06/2026 13:20:10,COMPLETED,,157,email,
38336,12,Nisha Bose,nisha.bose819@example.com,12/06/2026 00:30:16,12/06/2026 00:42:21,completed,1,725,kiosk,
20895,5,Ananya Chatterjee,ananya.chatterjee51@example.com,13/07/2026 08:25:08,,started,1,348,email,
33901,10,Karan Desai,karan.desai23@example.com,20/07/2026 01:59:50,20/07/2026 02:17:08,partial,4,1038,sms,
14980,4,Amit Bose,amit.bose894@example.com,25/07/2026 01:11:30,,started,N/A,1247,kiosk,
4237,2,Rohit Joshi,rohit.joshi33@example.com,20/04/2026 08:44:00,,started,4,747,whatsapp,
20096,5,Divya Joshi,divya.joshi19@example.com,01/03/2026 13:58:44,01/03/2026 14:07:37,Partial,N/A,533,email,
31875,10,Sneha Patel,sneha.patel723@example.com,17/03/2026 14:17:04,17/03/2026 14:42:14,completed,N/A,1510,whatsapp,
3781,1,Karan Reddy,karan.reddy341@example.com,10/04/2026 07:19:51,,abandoned,5,1151,email,
32354,10,Ananya Kulkarni,ananya.kulkarni174@example.com,25/06/2026 09:34:46,25/06/2026 10:00:09,Completed,1,1523,kiosk,
22457,5,Nisha Bose,nisha.bose144@example.com,02/04/2026 12:19:24,02/04/2026 12:24:50,COMPLETED,,326,,
4978,3,Priya Desai,priya.desai849@example.com,17/05/2026 09:05:53,17/05/2026 09:31:10,partial,N/A,1517,email,
2251,1,Sneha Desai,sneha.desai182@example.com,13/01/2026 02:02:14,13/01/2026 02:02:53,partial,N/A,39,,
33144,10,Pooja Nair,pooja.nair89@example.com,10/04/2026 13:14:54,10/04/2026 13:37:25,partial,3,1351,email,
37305,12,Sanjay Menon,sanjay.menon451@example.com,28/01/2026 20:51:28,,started,4,1522,,
1832,1,Rohit Gupta,rohit.gupta766@example.com,05/04/2026 13:28:41,05/04/2026 13:37:13,partial,,512,sms,
25472,5,Aditya Chatterjee,aditya.chatterjee568@example.com,02/08/2026 07:33:08,02/08/2026 07:44:21,completed,2,673,kiosk,
14511,4,Karan Bose,karan.bose444@example.com,24/06/2026 02:01:38,24/06/2026 02:24:05,partial,1,1347,sms,
5914,3,Meera Fernandes,meera.fernandes334@example.com,30/06/2026 21:21:48,30/06/2026 21:28:18,completed,3,390,kiosk,
4685,3,Arjun Desai,arjun.desai27@example.com,09/01/2026 16:48:40,09/01/2026 16:54:38,COMPLETED,2,358,sms,
13749,4,Nisha Rao,nisha.rao390@example.com,06/02/2026 17:33:33,06/02/2026 18:03:13,partial,5,1780,sms,
25465,5,Divya Khan,divya.khan647@example.com,12/05/2026 12:41:10,,abandoned,4,1407,,
20182,5,Arjun Rao,arjun.rao424@example.com,06/05/2026 02:36:19,06/05/2026 02:45:19,COMPLETED,2,540,kiosk,
17676,5,Ananya Khan,ananya.khan2@example.com,24/01/2026 05:06:57,24/01/2026 05:23:49,Completed,,1012,sms,
6195,3,Rohit Rao,rohit.rao643@example.com,19/06/2026 05:34:25,19/06/2026 05:55:40,Completed,,1275,whatsapp,
22026,5,Ananya Chatterjee,ananya.chatterjee730@example.com,30/03/2026 14:33:12,30/03/2026 14:42:14,partial,2,542,kiosk,
38238,12,Sanjay Joshi,sanjay.joshi821@example.com,16/01/2026 05:46:58,16/01/2026 05:53:06,Completed,,368,email,
14708,4,Divya Kulkarni,divya.kulkarni790@example.com,24/03/2026 03:48:23,24/03/2026 04:12:34,Partial,5,1451,whatsapp,
18851,5,Karan Joshi,karan.joshi712@example.com,18/03/2026 09:34:25,18/03/2026 09:52:47,partial,N/A,1102,sms,
36236,12,Meera Chatterjee,meera.chatterjee566@example.com,11/04/2026 23:30:35,11/04/2026 23:36:48,COMPLETED,N/A,373,sms,
33679,10,Sanjay Desai,sanjay.desai558@example.com,25/03/2026 09:18:06,25/03/2026 09:23:47,COMPLETED,5,341,whatsapp,
21438,5,Nisha Nair,nisha.nair407@example.com,17/07/2026 23:24:46,17/07/2026 23:46:13,Completed,,1287,email,
34695,10,Rohit Iyer,rohit.iyer496@example.com,21/04/2026 07:23:58,,abandoned,2,272,whatsapp,
18850,5,Kavya Menon,kavya.menon192@example.com,04/07/2026 04:32:30,04/07/2026 04:37:23,Completed,,293,sms,
3107,1,Priya Rao,priya.rao826@example.com,11/01/2026 09:02:26,11/01/2026 09:03:15,completed,1,49,sms,
17754,5,Nisha Rao,nisha.rao913@example.com,19/06/2026 19:04:37,19/06/2026 19:22:48,COMPLETED,4,1091,sms,
8435,3,Divya Iyer,divya.iyer721@example.com,01/06/2026 22:47:33,01/06/2026 22:57:13,completed,,580,kiosk,
38058,12,Priya Gupta,priya.gupta547@example.com,14/06/2026 19:31:13,14/06/2026 19:41:00,Completed,3,587,,
37818,12,Rohit Menon,rohit.menon304@example.com,14/02/2026 20:10:44,14/02/2026 20:37:02,Partial,N/A,1578,whatsapp,
16775,5,Divya Iyer,divya.iyer846@example.com,26/02/2026 20:42:34,26/02/2026 20:56:03,Partial,N/A,809,email,
22868,5,Ananya Fernandes,ananya.fernandes483@example.com,22/01/2026 03:35:04,22/01/2026 03:46:26,completed,N/A,682,whatsapp,
3033,1,Ananya Fernandes,ananya.fernandes21@example.com,30/06/2026 12:45:44,30/06/2026 13:07:38,COMPLETED,5,1314,email,
20483,5,Pooja Menon,pooja.menon27@example.com,22/02/2026 05:41:27,22/02/2026 05:49:42,COMPLETED,5,495,kiosk,
1136,1,Rohit Fernandes,rohit.fernandes198@example.com,26/04/2026 23:27:10,,started,5,938,sms,
29535,7,Pooja Reddy,pooja.reddy83@example.com,26/07/2026 14:10:25,26/07/2026 14:34:23,completed,5,1438,kiosk,
24159,5,Rohit Khan,rohit.khan464@example.com,15/01/2026 01:05:07,15/01/2026 01:16:45,Partial,,698,kiosk,
20106,5,Arjun Joshi,arjun.joshi717@example.com,19/07/2026 12:34:26,,started,1,500,,
2282,1,Ananya Fernandes,ananya.fernandes307@example.com,14/04/2026 16:40:15,14/04/2026 16:48:48,partial,4,513,,
26707,5,Nisha Joshi,nisha.joshi756@example.com,05/04/2026 01:58:14,,started,,833,,
32640,10,Nisha Fernandes,nisha.fernandes681@example.com,03/03/2026 02:44:04,03/03/2026 03:03:29,Partial,3,1165,kiosk,
38961,12,Vikram Patel,vikram.patel390@example.com,26/01/2026 21:56:19,26/01/2026 22:22:35,Partial,2,1576,sms,
2523,1,Sneha Patel,sneha.patel534@example.com,28/02/2026 22:13:05,,abandoned,1,901,sms,
21957,5,Divya Menon,divya.menon882@example.com,30/06/2026 09:59:20,30/06/2026 10:05:01,Completed,1,341,sms,
11839,4,Amit Chatterjee,amit.chatterjee807@example.com,01/08/2026 21:25:23,01/08/2026 21:26:52,Completed,N/A,89,,
21884,5,Amit Nair,amit.nair742@example.com,07/03/2026 20:34:07,,started,4,624,sms,
5907,3,Amit Chatterjee,amit.chatterjee720@example.com,30/04/2026 18:12:03,30/04/2026 18:14:26,completed,2,143,kiosk,
22423,5,Priya Desai,priya.desai574@example.com,14/07/2026 04:15:45,14/07/2026 04:19:27,COMPLETED,N/A,222,whatsapp,
19190,5,Rahul Menon,rahul.menon87@example.com,22/06/2026 04:10:34,22/06/2026 04:33:20,partial,3,1366,whatsapp,
1946,1,Meera Desai,meera.desai539@example.com,21/05/2026 18:59:06,,started,5,1353,sms,
35554,11,Aditya Iyer,aditya.iyer40@example.com,17/03/2026 21:30:47,,abandoned,,1498,kiosk,
1027,1,Meera Chatterjee,meera.chatterjee817@example.com,03/04/2026 03:53:41,03/04/2026 03:59:35,completed,3,354,email,
3068,1,Amit Gupta,amit.gupta922@example.com,18/05/2026 11:21:45,18/05/2026 11:32:11,partial,4,626,kiosk,
7923,3,Arjun Iyer,arjun.iyer632@example.com,25/01/2026 01:27:07,25/01/2026 01:35:15,Partial,3,488,kiosk,
15899,4,Pooja Menon,pooja.menon991@example.com,18/07/2026 22:06:12,,started,,551,sms,
15086,4,Sneha Kulkarni,sneha.kulkarni691@example.com,12/05/2026 01:55:45,,abandoned,5,293,email,
27539,5,Priya Kulkarni,priya.kulkarni859@example.com,04/01/2026 14:01:29,04/01/2026 14:15:09,Completed,4,820,kiosk,
3727,1,Priya Iyer,priya.iyer521@example.com,02/03/2026 11:37:24,02/03/2026 11:48:42,Completed,1,678,whatsapp,
19475,5,Aditya Kulkarni,aditya.kulkarni104@example.com,13/03/2026 18:43:29,13/03/2026 19:05:13,Partial,4,1304,whatsapp,
4901,3,Arjun Nair,arjun.nair198@example.com,27/07/2026 07:17:33,27/07/2026 07:41:02,completed,1,1409,whatsapp,
8253,3,Kavya Joshi,kavya.joshi156@example.com,16/03/2026 12:44:34,,abandoned,4,1252,sms,
26346,5,Sanjay Reddy,sanjay.reddy368@example.com,21/03/2026 04:01:51,21/03/2026 04:02:26,Completed,N/A,35,kiosk,
34685,10,Amit Joshi,amit.joshi185@example.com,11/05/2026 18:26:39,11/05/2026 18:42:07,COMPLETED,3,928,sms,
3789,1,Meera Bose,meera.bose862@example.com,30/07/2026 19:14:28,30/07/2026 19:23:34,Partial,,546,kiosk,
15991,4,Divya Nair,divya.nair566@example.com,05/04/2026 16:12:41,,abandoned,N/A,501,whatsapp,
25091,5,Sanjay Gupta,sanjay.gupta704@example.com,28/06/2026 23:39:03,,abandoned,3,713,sms,
23433,5,Nisha Kulkarni,nisha.kulkarni367@example.com,15/07/2026 07:22:19,15/07/2026 07:48:14,Partial,5,1555,sms,
30537,7,Divya Gupta,divya.gupta385@example.com,11/01/2026 16:19:46,11/01/2026 16:29:50,completed,1,604,whatsapp,
30801,7,Divya Reddy,divya.reddy183@example.com,21/05/2026 22:23:24,21/05/2026 22:34:24,COMPLETED,3,660,kiosk,
17421,5,Ananya Khan,ananya.khan573@example.com,22/05/2026 22:44:14,,started,N/A,849,kiosk,
2959,1,Nisha Sharma,nisha.sharma504@example.com,24/06/2026 20:48:01,24/06/2026 20:54:30,completed,5,389,sms,
29289,7,Vikram Patel,vikram.patel738@example.com,17/05/2026 01:11:05,17/05/2026 01:23:30,Completed,1,745,sms,
11337,3,Nisha Kulkarni,nisha.kulkarni563@example.com,08/03/2026 01:07:11,08/03/2026 01:14:22,partial,,431,sms,
8488,3,Karan Gupta,karan.gupta4@example.com,08/03/2026 23:20:59,08/03/2026 23:34:52,completed,5,833,whatsapp,
2188,1,Sanjay Chatterjee,sanjay.chatterjee913@example.com,10/02/2026 13:33:12,10/02/2026 13:59:41,partial,,1589,kiosk,
31998,10,Priya Reddy,priya.reddy836@example.com,29/04/2026 10:47:43,,started,N/A,407,,
6211,3,Arjun Desai,arjun.desai229@example.com,31/05/2026 17:09:44,,abandoned,5,564,email,
21036,5,Sanjay Khan,sanjay.khan245@example.com,19/03/2026 03:22:02,19/03/2026 03:37:45,partial,N/A,943,email,
19698,5,Ananya Rao,ananya.rao555@example.com,16/02/2026 00:16:39,,started,1,786,email,
12781,4,Aditya Nair,aditya.nair963@example.com,17/06/2026 10:42:00,,started,N/A,1073,sms,
30944,7,Divya Iyer,divya.iyer655@example.com,28/06/2026 13:00:17,28/06/2026 13:16:23,COMPLETED,1,966,whatsapp,
27681,5,Priya Iyer,priya.iyer515@example.com,11/02/2026 05:34:21,11/02/2026 05:48:05,partial,4,824,whatsapp,
4215,2,Karan Gupta,karan.gupta129@example.com,04/04/2026 02:55:28,,abandoned,1,197,whatsapp,
3265,1,Meera Bose,meera.bose85@example.com,21/06/2026 04:42:39,,started,1,1749,,
32616,10,Meera Reddy,meera.reddy224@example.com,05/02/2026 18:00:38,,abandoned,1,736,,
11616,4,Rohit Kulkarni,rohit.kulkarni315@example.com,19/02/2026 12:43:10,,abandoned,N/A,1413,whatsapp,
34991,10,Aditya Nair,aditya.nair649@example.com,19/05/2026 10:26:44,19/05/2026 10:46:52,partial,4,1208,,
22637,5,Pooja Rao,pooja.rao655@example.com,21/01/2026 08:45:55,,abandoned,5,1012,kiosk,
11597,4,Divya Iyer,divya.iyer541@example.com,03/07/2026 16:35:44,,started,,948,sms,
4646,3,Pooja Iyer,pooja.iyer765@example.com,08/08/2026 10:51:58,08/08/2026 11:00:54,Completed,3,536,,
38364,12,Aditya Iyer,aditya.iyer986@example.com,15/05/2026 21:50:15,,abandoned,N/A,1705,,
29176,6,Sanjay Reddy,sanjay.reddy856@example.com,28/01/2026 05:31:16,28/01/2026 05:54:10,COMPLETED,2,1374,,
16369,5,Amit Desai,amit.desai627@example.com,31/05/2026 11:19:33,31/05/2026 11:43:46,completed,4,1453,,
36380,12,Aditya Desai,aditya.desai131@example.com,04/06/2026 04:43:55,,abandoned,,252,email,
16631,5,Arjun Chatterjee,arjun.chatterjee546@example.com,07/02/2026 23:30:30,07/02/2026 23:43:33,Completed,4,783,sms,
17583,5,Karan Bose,karan.bose396@example.com,27/02/2026 17:43:57,27/02/2026 18:13:45,partial,4,1788,,
13191,4,Rahul Kulkarni,rahul.kulkarni138@example.com,23/07/2026 11:53:22,23/07/2026 12:18:43,partial,3,1521,kiosk,
25967,5,Sneha Nair,sneha.nair748@example.com,11/02/2026 14:17:36,11/02/2026 14:35:42,Completed,5,1086,whatsapp,
38578,12,Rohit Patel,rohit.patel73@example.com,28/05/2026 16:16:02,28/05/2026 16:25:36,partial,1,574,sms,
33780,10,Sneha Joshi,sneha.joshi115@example.com,24/06/2026 21:30:53,24/06/2026 21:49:42,Completed,5,1129,email,
35293,11,Rohit Gupta,rohit.gupta808@example.com,05/05/2026 05:24:18,05/05/2026 05:47:56,Partial,1,1418,email,
16556,5,Sanjay Rao,sanjay.rao311@example.com,25/03/2026 06:00:53,,abandoned,,115,email,
4981,3,Meera Desai,meera.desai785@example.com,19/06/2026 14:33:06,,abandoned,4,1133,email,
12997,4,Amit Reddy,amit.reddy802@example.com,28/02/2026 13:01:45,28/02/2026 13:12:33,Completed,N/A,648,email,
37609,12,Meera Fernandes,meera.fernandes74@example.com,23/05/2026 18:53:30,23/05/2026 19:06:49,partial,2,799,email,
6667,3,Pooja Nair,pooja.nair630@example.com,15/04/2026 23:12:03,,abandoned,,41,sms,
